,0,1,2,3
20669,11.0238,2.1431,-1.1156,40.0
20670,11.0212,2.1462,-1.1154,40.0
20671,11.2061,2.7593,-1.1153,41.0
20672,11.0015,2.1441,-1.1152,40.0
20673,11.038,2.1386,-1.1151,40.0
20674,11.0902,2.1473,-1.115,34.0
20675,11.3364,2.7763,-1.115,33.0
20676,11.2038,2.7531,-1.115,41.0
20677,11.204,2.7494,-1.1149,41.0
20678,11.2411,2.7548,-1.1148,38.0
20679,11.0149,2.1396,-1.1147,40.0
20680,11.0146,2.1359,-1.1146,40.0
20681,11.1978,2.7498,-1.1143,41.0
20682,11.2148,2.7596,-1.1143,41.0
20683,11.5673,2.234,-1.1143,45.0
20684,11.2141,2.7575,-1.1142,41.0
20685,11.2158,2.7505,-1.1142,41.0
20686,11.0105,2.1369,-1.1142,40.0
20687,11.0266,2.1454,-1.1141,40.0
20688,11.263,2.1771,-1.1141,39.0
20689,11.0249,2.1433,-1.1139,40.0
20690,11.2052,2.1677,-1.1138,44.0
20691,11.1715,2.7526,-1.1138,46.0
20692,11.0215,2.1462,-1.1136,40.0
20693,11.2065,2.7594,-1.1135,41.0
20694,11.0007,2.144,-1.1134,40.0
20695,11.3381,2.7767,-1.1133,33.0
20696,11.091,2.1475,-1.1133,34.0
20697,11.243,2.7553,-1.1132,38.0
20698,11.204,2.7532,-1.1132,41.0
20699,11.2049,2.7496,-1.1132,41.0
20700,11.0366,2.1384,-1.1132,40.0
20701,11.0153,2.1396,-1.1129,40.0
20702,11.0137,2.1357,-1.1127,40.0
20703,11.1991,2.7501,-1.1126,41.0
20704,11.2167,2.7507,-1.1125,41.0
20705,11.2156,2.7579,-1.1125,41.0
20706,11.0111,2.137,-1.1125,40.0
20707,11.0275,2.1456,-1.1124,40.0
20708,11.214,2.7594,-1.1124,41.0
20709,11.2631,2.1771,-1.1123,39.0
20710,11.5664,2.2338,-1.1123,45.0
20711,11.0262,2.1435,-1.1123,40.0
20712,11.2052,2.1677,-1.112,44.0
20713,11.1721,2.7528,-1.112,46.0
20714,11.0219,2.1463,-1.1119,40.0
20715,11.2054,2.7591,-1.1116,41.0
20716,11.339,2.7769,-1.1116,33.0
20717,11.0914,2.1475,-1.1115,34.0
20718,11.0,2.1438,-1.1115,40.0
20719,11.2443,2.7556,-1.1115,38.0
20720,11.2055,2.7498,-1.1114,41.0
20721,11.0366,2.1384,-1.1114,40.0
20722,11.204,2.7532,-1.1113,41.0
20723,11.0166,2.1399,-1.1113,40.0
20724,11.0138,2.1358,-1.1109,40.0
20725,11.1993,2.7501,-1.1108,41.0
20726,11.216,2.758,-1.1107,41.0
20727,11.0108,2.137,-1.1107,40.0
20728,11.0284,2.1458,-1.1107,40.0
20729,11.2171,2.7508,-1.1107,41.0
20730,11.2135,2.7592,-1.1105,41.0
20731,11.2635,2.1772,-1.1105,39.0
20732,11.0266,2.1436,-1.1105,40.0
20733,11.5661,2.2338,-1.1104,45.0
20734,11.1723,2.7528,-1.1102,46.0
20735,11.0223,2.1464,-1.1102,40.0
20736,11.2055,2.1678,-1.1102,44.0
20737,11.0928,2.1478,-1.1099,34.0
20738,11.0007,2.144,-1.1098,40.0
20739,11.0376,2.1386,-1.1097,40.0
20740,11.3392,2.7769,-1.1097,33.0
20741,11.2447,2.7557,-1.1097,38.0
20742,11.2047,2.7589,-1.1097,41.0
20743,11.0174,2.14,-1.1096,40.0
20744,11.2061,2.7499,-1.1096,41.0
20745,11.2038,2.7531,-1.1095,41.0
20746,11.0147,2.1359,-1.1092,40.0
20747,11.0296,2.146,-1.1091,40.0
20748,11.1994,2.7502,-1.109,41.0
20749,11.011,2.137,-1.1089,40.0
20750,11.2151,2.7578,-1.1088,41.0
20751,11.2165,2.7506,-1.1088,41.0
20752,11.2142,2.7594,-1.1088,41.0
20753,11.027,2.1437,-1.1088,40.0
20754,11.2646,2.1774,-1.1088,39.0
20755,11.2083,2.1683,-1.1087,44.0
20756,11.5666,2.2339,-1.1086,45.0
20757,11.0229,2.1465,-1.1084,40.0
20758,11.172,2.7527,-1.1083,46.0
20759,11.095,2.1482,-1.1083,34.0
20760,11.0016,2.1442,-1.1081,40.0
20761,11.2458,2.7559,-1.108,38.0
20762,11.0387,2.1388,-1.108,40.0
20763,11.3401,2.7772,-1.108,33.0
20764,11.2049,2.759,-1.1079,41.0
20765,11.0179,2.1401,-1.1078,40.0
20766,11.206,2.7499,-1.1078,41.0
20767,11.0158,2.1361,-1.1076,40.0
20768,11.2036,2.7531,-1.1076,41.0
20769,11.2507,2.7852,-1.1073,-1.0
20770,11.03,2.1461,-1.1073,40.0
20771,11.1991,2.7501,-1.1072,41.0
20772,11.0114,2.1371,-1.1071,40.0
20773,11.2107,2.1688,-1.1071,44.0
20774,11.2153,2.7597,-1.1071,41.0
20775,11.2167,2.7507,-1.107,41.0
20776,11.3583,2.1955,-1.107,47.0
20777,11.2645,2.1774,-1.107,39.0
20778,11.026,2.1435,-1.1069,40.0
20779,11.5678,2.2341,-1.1069,45.0
20780,11.2141,2.7575,-1.1069,41.0
20781,11.0234,2.1466,-1.1067,40.0
20782,11.0959,2.1484,-1.1066,34.0
20783,11.3339,2.1908,-1.1065,-1.0
20784,11.172,2.7527,-1.1065,46.0
20785,11.3427,2.7778,-1.1064,33.0
20786,11.04,2.139,-1.1064,40.0
20787,11.248,2.7565,-1.1064,38.0
20788,11.0013,2.1441,-1.1063,40.0
20789,11.3676,2.1973,-1.1061,47.0
20790,11.2049,2.759,-1.1061,41.0
20791,11.0178,2.1401,-1.106,40.0
20792,11.2067,2.7501,-1.106,41.0
20793,11.0165,2.1363,-1.1058,40.0
20794,11.2029,2.7529,-1.1057,41.0
20795,11.0291,2.1459,-1.1055,40.0
20796,11.1997,2.7502,-1.1054,41.0
20797,11.2115,2.169,-1.1054,44.0
20798,11.0117,2.1371,-1.1054,40.0
20799,11.2164,2.7599,-1.1053,41.0
20800,11.2178,2.751,-1.1053,41.0
20801,11.2651,2.1775,-1.1052,39.0
20802,11.5692,2.2344,-1.1051,45.0
20803,11.0262,2.1435,-1.1051,40.0
20804,11.2132,2.7573,-1.105,41.0
20805,11.0971,2.1486,-1.1049,34.0
20806,11.0229,2.1465,-1.1049,40.0
20807,11.3454,2.7784,-1.1048,33.0
20808,11.0416,2.1393,-1.1048,40.0
20809,11.2971,2.1837,-1.1047,-1.0
20810,11.1718,2.7527,-1.1047,46.0
20811,11.2486,2.7566,-1.1046,38.0
20812,11.0,2.1438,-1.1044,40.0
20813,11.3694,2.1976,-1.1044,47.0
20814,11.2081,2.7504,-1.1043,41.0
20815,11.2042,2.7588,-1.1042,41.0
20816,11.0173,2.14,-1.1042,40.0
20817,11.0166,2.1363,-1.1041,40.0
20818,11.2722,2.1789,-1.1041,39.0
20819,11.2033,2.753,-1.104,41.0
20820,11.2343,2.7812,-1.1038,-1.0
20821,11.029,2.1459,-1.1037,40.0
20822,11.2008,2.7505,-1.1037,41.0
20823,11.0124,2.1373,-1.1037,40.0
20824,11.2124,2.1691,-1.1037,44.0
20825,11.2179,2.7603,-1.1036,41.0
20826,11.2187,2.7512,-1.1035,41.0
20827,11.5706,2.2346,-1.1034,45.0
20828,11.026,2.1435,-1.1033,40.0
20829,11.2136,2.7574,-1.1032,41.0
20830,11.0975,2.1487,-1.1032,34.0
20831,11.3464,2.7787,-1.103,33.0
20832,11.0421,2.1394,-1.103,40.0
20833,11.0224,2.1464,-1.103,40.0
20834,11.172,2.7527,-1.1029,46.0
20835,11.2479,2.7564,-1.1027,38.0
20836,11.0177,2.1401,-1.1025,40.0
20837,11.2081,2.7504,-1.1025,41.0
20838,10.9993,2.1437,-1.1025,40.0
20839,11.3685,2.1975,-1.1025,47.0
20840,11.0167,2.1363,-1.1023,40.0
20841,11.2042,2.7588,-1.1023,41.0
20842,11.2038,2.7531,-1.1022,41.0
20843,11.0129,2.1374,-1.102,40.0
20844,11.2134,2.1693,-1.102,44.0
20845,11.0299,2.1461,-1.102,40.0
20846,11.2014,2.7506,-1.1019,41.0
20847,11.2187,2.7605,-1.1019,41.0
20848,11.2194,2.7513,-1.1018,41.0
20849,11.5721,2.2349,-1.1017,45.0
20850,11.0263,2.1436,-1.1016,40.0
20851,11.2148,2.7577,-1.1015,41.0
20852,11.0972,2.1487,-1.1013,34.0
20853,11.3473,2.7789,-1.1013,33.0
20854,11.0229,2.1465,-1.1013,40.0
20855,11.0417,2.1394,-1.1012,40.0
20856,11.1729,2.753,-1.1011,46.0
20857,11.0003,2.1439,-1.1009,40.0
20858,11.0183,2.1402,-1.1008,40.0
20859,11.2481,2.7565,-1.1008,38.0
20860,11.2083,2.7505,-1.1007,41.0
20861,11.3678,2.1973,-1.1006,47.0
20862,11.0176,2.1365,-1.1006,40.0
20863,11.2051,2.759,-1.1006,41.0
20864,11.2144,2.1695,-1.1003,44.0
20865,11.2036,2.7531,-1.1003,41.0
20866,11.0309,2.1463,-1.1003,40.0
20867,11.0134,2.1375,-1.1002,40.0
20868,11.2188,2.7605,-1.1001,41.0
20869,11.2014,2.7506,-1.1001,41.0
20870,11.2204,2.7516,-1.1,41.0
20871,11.5737,2.2352,-1.0999,45.0
20872,11.0275,2.1438,-1.0999,40.0
20873,11.2155,2.7578,-1.0997,41.0
20874,11.0977,2.1487,-1.0996,34.0
20875,11.0234,2.1466,-1.0996,40.0
20876,11.3492,2.7794,-1.0996,33.0
20877,11.0418,2.1394,-1.0994,40.0
20878,11.173,2.753,-1.0993,46.0
20879,11.0017,2.1442,-1.0992,40.0
20880,11.2493,2.7568,-1.0991,38.0
20881,11.0182,2.1402,-1.099,40.0
20882,11.0185,2.1367,-1.0989,40.0
20883,11.2087,2.7506,-1.0989,41.0
20884,11.3687,2.1975,-1.0988,47.0
20885,11.2054,2.7591,-1.0988,41.0
20886,11.2193,2.7794,-1.0987,-1.0
20887,11.0318,2.1464,-1.0986,40.0
20888,11.2155,2.1697,-1.0986,44.0
20889,11.2035,2.753,-1.0985,41.0
20890,11.0132,2.1374,-1.0984,40.0
20891,11.219,2.7606,-1.0983,41.0
20892,11.2017,2.7507,-1.0983,41.0
20893,11.0294,2.1442,-1.0983,40.0
20894,11.5763,2.2357,-1.0983,45.0
20895,11.2214,2.7518,-1.0983,41.0
20896,11.0989,2.149,-1.0979,34.0
20897,11.3507,2.7797,-1.0979,33.0
20898,11.0233,2.1466,-1.0978,40.0
20899,11.2141,2.7575,-1.0977,41.0
20900,11.0416,2.1393,-1.0976,40.0
20901,11.0019,2.1442,-1.0975,40.0
20902,11.2506,2.7571,-1.0974,38.0
20903,11.1719,2.7527,-1.0974,46.0
20904,11.0182,2.1402,-1.0972,40.0
20905,11.0191,2.1368,-1.0972,40.0
20906,11.371,2.1979,-1.0972,47.0
20907,11.2088,2.7506,-1.0971,41.0
20908,11.2058,2.7592,-1.097,41.0
20909,11.2167,2.17,-1.0969,44.0
20910,11.0322,2.1465,-1.0969,40.0
20911,11.2037,2.7531,-1.0967,41.0
20912,11.579,2.2362,-1.0967,45.0
20913,11.0301,2.1443,-1.0966,40.0
20914,11.012,2.1372,-1.0965,40.0
20915,11.202,2.7508,-1.0965,41.0
20916,11.2194,2.7607,-1.0965,41.0
20917,11.2209,2.7517,-1.0964,41.0
20918,11.1001,2.1492,-1.0962,34.0
20919,11.3527,2.7802,-1.0962,33.0
20920,11.0232,2.1466,-1.096,40.0
20921,11.0415,2.1393,-1.0958,40.0
20922,11.2131,2.7573,-1.0958,41.0
20923,11.3751,2.1987,-1.0958,47.0
20924,11.0012,2.1441,-1.0956,40.0
20925,11.251,2.7572,-1.0956,38.0
20926,11.1709,2.7525,-1.0955,46.0
20927,11.0191,2.1368,-1.0954,40.0
20928,11.0181,2.1402,-1.0954,40.0
20929,11.2094,2.7508,-1.0953,41.0
20930,11.2062,2.7593,-1.0952,41.0
20931,11.2181,2.1702,-1.0952,44.0
20932,11.5815,2.2367,-1.0951,45.0
20933,11.0318,2.1464,-1.095,40.0
20934,11.2043,2.7532,-1.0949,41.0
20935,11.0295,2.1442,-1.0948,40.0
20936,11.2196,2.7607,-1.0947,41.0
20937,11.3556,2.7809,-1.0947,33.0
20938,11.0115,2.1371,-1.0947,40.0
20939,11.2012,2.7506,-1.0946,41.0
20940,11.1014,2.1495,-1.0946,34.0
20941,11.2206,2.7516,-1.0945,41.0
20942,11.379,2.1995,-1.0943,47.0
20943,11.0241,2.1467,-1.0943,40.0
20944,11.0424,2.1395,-1.0941,40.0
20945,11.2135,2.7574,-1.094,41.0
20946,11.0007,2.144,-1.0938,40.0
20947,11.2511,2.7572,-1.0938,38.0
20948,11.0196,2.1369,-1.0937,40.0
20949,11.0186,2.1403,-1.0937,40.0
20950,11.2205,2.1707,-1.0936,44.0
20951,11.1706,2.7524,-1.0936,46.0
20952,11.2099,2.7509,-1.0935,41.0
20953,11.5835,2.2371,-1.0934,45.0
20954,11.2062,2.7593,-1.0934,41.0
20955,11.0328,2.1466,-1.0934,40.0
20956,11.2048,2.7533,-1.0931,41.0
20957,11.3582,2.7816,-1.0931,33.0
20958,11.0299,2.1443,-1.093,40.0
20959,11.0125,2.1373,-1.093,40.0
20960,11.2199,2.7608,-1.0929,41.0
20961,11.1022,2.1496,-1.0929,34.0
20962,11.3827,2.2002,-1.0929,47.0
20963,11.2212,2.7518,-1.0928,41.0
20964,11.2009,2.7505,-1.0927,41.0
20965,11.0249,2.1469,-1.0926,40.0
20966,11.0436,2.1397,-1.0925,40.0
20967,11.2148,2.7577,-1.0923,41.0
20968,11.2521,2.7575,-1.0921,38.0
20969,11.0009,2.144,-1.092,40.0
20970,11.2223,2.171,-1.092,44.0
20971,11.0203,2.137,-1.092,40.0
20972,11.0192,2.1404,-1.0919,40.0
20973,11.1713,2.7526,-1.0918,46.0
20974,11.5854,2.2375,-1.0917,45.0
20975,11.2101,2.7509,-1.0917,41.0
20976,11.034,2.1469,-1.0917,40.0
20977,11.2061,2.7593,-1.0915,41.0
20978,11.0139,2.1375,-1.0914,40.0
20979,11.2056,2.7536,-1.0914,41.0
20980,11.0301,2.1443,-1.0913,40.0
20981,11.3597,2.7819,-1.0913,33.0
20982,11.3856,2.2008,-1.0913,47.0
20983,11.2203,2.7609,-1.0911,41.0
20984,11.2017,2.7507,-1.091,41.0
20985,11.2223,2.752,-1.091,41.0
20986,11.1017,2.1495,-1.091,34.0
20987,11.0253,2.147,-1.0909,40.0
20988,11.0443,2.1398,-1.0908,40.0
20989,11.2151,2.7577,-1.0905,41.0
20990,11.2538,2.7579,-1.0904,38.0
20991,11.0013,2.1441,-1.0903,40.0
20992,11.0208,2.1371,-1.0903,40.0
20993,11.2232,2.1712,-1.0902,44.0
20994,11.0191,2.1404,-1.0902,40.0
20995,11.1712,2.7525,-1.09,46.0
20996,11.0347,2.147,-1.09,40.0
20997,11.5859,2.2376,-1.0899,45.0
20998,11.2101,2.7509,-1.0899,41.0
20999,11.2065,2.7594,-1.0898,41.0
21000,11.2077,2.7541,-1.0898,41.0
21001,11.3614,2.7824,-1.0897,33.0
21002,11.3874,2.2011,-1.0896,47.0
21003,11.0141,2.1376,-1.0896,40.0
21004,11.0302,2.1443,-1.0895,40.0
21005,11.1024,2.1496,-1.0893,34.0
21006,11.2037,2.7512,-1.0893,41.0
21007,11.026,2.1471,-1.0892,40.0
21008,11.222,2.752,-1.0892,41.0
21009,11.2201,2.7608,-1.0892,41.0
21010,11.0445,2.1399,-1.089,40.0
21011,11.2122,2.7776,-1.0889,-1.0
21012,11.2249,2.1715,-1.0886,44.0
21013,11.2146,2.7576,-1.0886,41.0
21014,11.0017,2.1442,-1.0886,40.0
21015,11.0206,2.1371,-1.0885,40.0
21016,11.2535,2.7578,-1.0885,38.0
21017,11.0195,2.1404,-1.0884,40.0
21018,11.1711,2.7525,-1.0882,46.0
21019,11.2113,2.7512,-1.0882,41.0
21020,11.0351,2.1471,-1.0882,40.0
21021,11.5868,2.2377,-1.0881,45.0
21022,11.2073,2.7596,-1.088,41.0
21023,11.3636,2.7829,-1.088,33.0
21024,11.0329,2.1448,-1.088,40.0
21025,11.208,2.7541,-1.0879,41.0
21026,11.0137,2.1375,-1.0878,40.0
21027,11.3877,2.2012,-1.0878,47.0
21028,11.1044,2.15,-1.0877,34.0
21029,11.205,2.7515,-1.0876,41.0
21030,11.2204,2.7609,-1.0874,41.0
21031,11.0266,2.1472,-1.0874,40.0
21032,11.045,2.14,-1.0873,40.0
21033,11.2211,2.7517,-1.0873,41.0
21034,11.2265,2.1718,-1.0869,44.0
21035,11.0021,2.1442,-1.0868,40.0
21036,11.2149,2.7577,-1.0868,41.0
21037,11.021,2.1407,-1.0868,40.0
21038,11.2536,2.7578,-1.0867,38.0
21039,11.0201,2.137,-1.0866,40.0
21040,11.2125,2.7515,-1.0865,41.0
21041,11.0352,2.1471,-1.0865,40.0
21042,11.1715,2.7526,-1.0864,46.0
21043,11.5881,2.238,-1.0864,45.0
21044,11.3662,2.7835,-1.0864,33.0
21045,11.2077,2.7597,-1.0862,41.0
21046,11.033,2.1449,-1.0862,40.0
21047,11.1065,2.1505,-1.0861,34.0
21048,11.0136,2.1375,-1.086,40.0
21049,11.3879,2.2012,-1.086,47.0
21050,11.2061,2.7537,-1.0859,41.0
21051,11.2222,2.7613,-1.0857,41.0
21052,11.2039,2.7512,-1.0857,41.0
21053,11.0265,2.1472,-1.0856,40.0
21054,11.2207,2.7516,-1.0854,41.0
21055,11.0446,2.1399,-1.0854,40.0
21056,11.2269,2.1719,-1.0852,44.0
21057,11.0221,2.1409,-1.0851,40.0
21058,11.2555,2.7583,-1.0851,38.0
21059,11.2161,2.758,-1.0851,41.0
21060,11.002,2.1442,-1.085,40.0
21061,11.0208,2.1371,-1.0849,40.0
21062,11.3684,2.7841,-1.0848,33.0
21063,11.1724,2.7528,-1.0847,46.0
21064,11.2127,2.7515,-1.0847,41.0
21065,11.0354,2.1471,-1.0847,40.0
21066,11.589,2.2382,-1.0846,45.0
21067,11.2086,2.7599,-1.0845,41.0
21068,11.0335,2.1449,-1.0845,40.0
21069,11.1077,2.1507,-1.0844,34.0
21070,11.0141,2.1376,-1.0843,40.0
21071,11.3889,2.2014,-1.0842,47.0
21072,11.2233,2.7616,-1.084,41.0
21073,11.2049,2.7534,-1.084,41.0
21074,11.0265,2.1472,-1.0839,40.0
21075,11.2223,2.752,-1.0837,41.0
21076,11.2163,2.7767,-1.0837,-1.0
21077,11.2027,2.751,-1.0837,41.0
21078,11.0445,2.1399,-1.0836,40.0
21079,11.2576,2.7588,-1.0834,38.0
21080,11.2275,2.172,-1.0834,44.0
21081,11.2172,2.7583,-1.0834,41.0
21082,11.0222,2.141,-1.0833,40.0
21083,11.0218,2.1373,-1.0832,40.0
21084,11.0011,2.144,-1.0832,40.0
21085,11.3693,2.7843,-1.083,33.0
21086,11.0356,2.1471,-1.0829,40.0
21087,11.1732,2.753,-1.0829,46.0
21088,11.5903,2.2384,-1.0828,45.0
21089,11.2124,2.7515,-1.0828,41.0
21090,11.1083,2.1508,-1.0827,34.0
21091,11.2091,2.76,-1.0827,41.0
21092,11.0332,2.1449,-1.0827,40.0
21093,11.0154,2.1378,-1.0826,40.0
21094,11.3897,2.2015,-1.0825,47.0
21095,11.2238,2.7618,-1.0822,41.0
21096,11.2048,2.7533,-1.0822,41.0
21097,11.027,2.1473,-1.0821,40.0
21098,11.2243,2.7525,-1.0821,41.0
21099,11.2037,2.7512,-1.082,41.0
21100,11.0448,2.1399,-1.0819,40.0
21101,11.2303,2.1726,-1.0819,44.0
21102,11.2586,2.759,-1.0817,38.0
21103,11.2181,2.7585,-1.0817,41.0
21104,11.022,2.1409,-1.0815,40.0
21105,11.0227,2.1374,-1.0815,40.0
21106,11.0009,2.144,-1.0814,40.0
21107,11.0355,2.1471,-1.0812,40.0
21108,11.3703,2.7845,-1.0812,33.0
21109,11.2085,2.7748,-1.0811,-1.0
21110,11.5921,2.2388,-1.0811,45.0
21111,11.1731,2.753,-1.0811,46.0
21112,11.2123,2.7515,-1.081,41.0
21113,11.0164,2.138,-1.081,40.0
21114,11.0333,2.1449,-1.0809,40.0
21115,11.1082,2.1508,-1.0809,34.0
21116,11.3909,2.2018,-1.0808,47.0
21117,11.2082,2.7598,-1.0808,41.0
21118,11.028,2.1475,-1.0804,40.0
21119,11.2236,2.7617,-1.0804,41.0
21120,11.2264,2.753,-1.0804,41.0
21121,11.2048,2.7515,-1.0803,41.0
21122,11.0466,2.1403,-1.0803,40.0
21123,11.2048,2.7533,-1.0803,41.0
21124,11.2333,2.1731,-1.0803,44.0
21125,11.2592,2.7592,-1.0799,38.0
21126,11.0239,2.1377,-1.0799,40.0
21127,11.218,2.7584,-1.0798,41.0
21128,11.0019,2.1442,-1.0797,40.0
21129,11.0217,2.1408,-1.0797,40.0
21130,11.3723,2.785,-1.0796,33.0
21131,11.0352,2.1471,-1.0793,40.0
21132,11.593,2.2389,-1.0793,45.0
21133,11.1723,2.7528,-1.0792,46.0
21134,11.2125,2.7515,-1.0792,41.0
21135,11.0163,2.138,-1.0792,40.0
21136,11.3926,2.2021,-1.0791,47.0
21137,11.108,2.1507,-1.0791,34.0
21138,11.0331,2.1449,-1.0791,40.0
21139,11.2077,2.7597,-1.0789,41.0
21140,11.2279,2.7534,-1.0788,41.0
21141,11.0287,2.1476,-1.0787,40.0
21142,11.2344,2.1734,-1.0786,44.0
21143,11.2053,2.7535,-1.0786,41.0
21144,11.0474,2.1404,-1.0786,40.0
21145,11.2233,2.7616,-1.0785,41.0
21146,11.205,2.7515,-1.0785,41.0
21147,11.0248,2.1379,-1.0782,40.0
21148,11.2594,2.7592,-1.0781,38.0
21149,11.0033,2.1445,-1.0781,40.0
21150,11.2177,2.7584,-1.078,41.0
21151,11.022,2.1409,-1.078,40.0
21152,11.3747,2.7856,-1.0779,33.0
21153,11.595,2.2393,-1.0777,45.0
21154,11.0361,2.1472,-1.0776,40.0
21155,11.3953,2.2026,-1.0775,47.0
21156,11.017,2.1381,-1.0775,40.0
21157,11.1087,2.1509,-1.0774,34.0
21158,11.0333,2.1449,-1.0773,40.0
21159,11.2123,2.7514,-1.0773,41.0
21160,11.2079,2.7597,-1.0771,41.0
21161,11.2357,2.1736,-1.077,44.0
21162,11.2281,2.7535,-1.077,41.0
21163,11.1688,2.7519,-1.077,46.0
21164,11.183,2.7685,-1.0769,-1.0
21165,11.0283,2.1475,-1.0769,40.0
21166,11.0479,2.1405,-1.0768,40.0
21167,11.2067,2.7538,-1.0768,41.0
21168,11.2058,2.7517,-1.0767,41.0
21169,11.2235,2.7617,-1.0767,41.0
21170,11.0254,2.138,-1.0765,40.0
21171,11.26,2.7594,-1.0763,38.0
21172,11.3771,2.7862,-1.0763,33.0
21173,11.0232,2.1411,-1.0763,40.0
21174,11.0031,2.1444,-1.0763,40.0
21175,11.2178,2.7584,-1.0761,41.0
21176,11.3984,2.2032,-1.076,47.0
21177,11.0374,2.1475,-1.076,40.0
21178,11.5971,2.2397,-1.076,45.0
21179,11.0178,2.1383,-1.0758,40.0
21180,11.0359,2.1454,-1.0758,40.0
21181,11.1101,2.1511,-1.0757,34.0
21182,11.2122,2.7514,-1.0755,41.0
21183,11.2091,2.76,-1.0754,41.0
21184,11.2383,2.1741,-1.0754,44.0
21185,11.2285,2.7535,-1.0752,41.0
21186,11.0287,2.1476,-1.0752,40.0
21187,11.2084,2.7542,-1.0752,41.0
21188,11.0482,2.1406,-1.0751,40.0
21189,11.2057,2.7517,-1.0749,41.0
21190,11.2237,2.7617,-1.0749,41.0
21191,11.0254,2.138,-1.0747,40.0
21192,11.3795,2.7868,-1.0747,33.0
21193,11.0238,2.1413,-1.0746,40.0
21194,11.2609,2.7596,-1.0745,38.0
21195,11.5998,2.2402,-1.0744,45.0
21196,11.0026,2.1443,-1.0744,40.0
21197,11.2176,2.7583,-1.0743,41.0
21198,11.3995,2.2034,-1.0742,47.0
21199,11.0371,2.1474,-1.0742,40.0
21200,11.0367,2.1456,-1.0741,40.0
21201,11.1114,2.1514,-1.074,34.0
21202,11.0177,2.1383,-1.074,40.0
21203,11.1551,2.7485,-1.0739,-1.0
21204,11.2104,2.7603,-1.0737,41.0
21205,11.2401,2.1745,-1.0737,44.0
21206,11.2128,2.7516,-1.0737,41.0
21207,11.0295,2.1478,-1.0735,40.0
21208,11.229,2.7537,-1.0734,41.0
21209,11.2088,2.7543,-1.0734,41.0
21210,11.0486,2.1407,-1.0733,40.0
21211,11.6074,2.2417,-1.0732,45.0
21212,11.3818,2.7873,-1.073,33.0
21213,11.2055,2.7516,-1.073,41.0
21214,11.2234,2.7616,-1.073,41.0
21215,11.0244,2.1414,-1.0729,40.0
21216,11.0255,2.138,-1.0729,40.0
21217,11.2621,2.7599,-1.0728,38.0
21218,11.0024,2.1443,-1.0726,40.0
21219,11.2182,2.7585,-1.0725,41.0
21220,11.037,2.1474,-1.0724,40.0
21221,11.4,2.2035,-1.0724,47.0
21222,11.0364,2.1455,-1.0723,40.0
21223,11.1123,2.1516,-1.0723,34.0
21224,11.6184,2.2438,-1.0723,-1.0
21225,11.0175,2.1382,-1.0722,40.0
21226,11.2405,2.1745,-1.072,44.0
21227,11.2143,2.7519,-1.072,41.0
21228,11.2108,2.7604,-1.0719,41.0
21229,11.6736,2.2545,-1.0718,-1.0
21230,11.6331,2.2467,-1.0718,-1.0
21231,11.6534,2.2506,-1.0718,-1.0
21232,11.0299,2.1478,-1.0717,40.0
21233,11.0495,2.1408,-1.0716,40.0
21234,11.2083,2.7542,-1.0715,41.0
21235,11.229,2.7537,-1.0715,41.0
21236,11.3839,2.7878,-1.0714,33.0
21237,11.206,2.7518,-1.0713,41.0
21238,11.025,2.1415,-1.0712,40.0
21239,11.2231,2.7616,-1.0712,41.0
21240,11.2628,2.7601,-1.0711,38.0
21241,11.0252,2.1379,-1.0711,40.0
21242,11.4035,2.2042,-1.0709,47.0
21243,11.0027,2.1443,-1.0709,40.0
21244,11.2193,2.7588,-1.0708,41.0
21245,11.1135,2.1518,-1.0707,34.0
21246,11.0378,2.1476,-1.0707,40.0
21247,11.0366,2.1455,-1.0705,40.0
21248,11.0176,2.1383,-1.0704,40.0
21249,11.2156,2.7523,-1.0703,41.0
21250,11.242,2.1748,-1.0703,44.0
21251,11.2113,2.7605,-1.0701,41.0
21252,11.0497,2.1409,-1.0699,40.0
21253,11.0296,2.1478,-1.0699,40.0
21254,11.4112,2.2057,-1.0698,47.0
21255,11.6917,2.258,-1.0697,48.0
21256,11.208,2.7541,-1.0697,41.0
21257,11.2285,2.7535,-1.0697,41.0
21258,11.2074,2.7521,-1.0696,41.0
21259,11.3851,2.7881,-1.0696,33.0
21260,11.0249,2.1415,-1.0694,40.0
21261,11.2239,2.7618,-1.0694,41.0
21262,11.0245,2.1378,-1.0693,40.0
21263,11.2634,2.7602,-1.0693,38.0
21264,11.004,2.1446,-1.0692,40.0
21265,11.2205,2.759,-1.0691,41.0
21266,11.115,2.1521,-1.069,34.0
21267,11.0374,2.1475,-1.0689,40.0
21268,11.018,2.1383,-1.0687,40.0
21269,11.0357,2.1454,-1.0687,40.0
21270,11.2442,2.1752,-1.0687,44.0
21271,11.2164,2.7524,-1.0686,41.0
21272,10.9424,2.1344,-1.0686,49.0
21273,11.2118,2.7606,-1.0683,41.0
21274,11.0501,2.141,-1.0681,40.0
21275,11.0293,2.1477,-1.0681,40.0
21276,11.694,2.2584,-1.068,48.0
21277,11.386,2.7884,-1.0679,33.0
21278,11.2086,2.7543,-1.0679,41.0
21279,11.2091,2.7525,-1.0679,41.0
21280,11.2283,2.7535,-1.0678,41.0
21281,11.2254,2.7621,-1.0677,41.0
21282,11.0252,2.1415,-1.0676,40.0
21283,11.0245,2.1378,-1.0675,40.0
21284,11.2643,2.7604,-1.0675,38.0
